"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","number_of_reviews_ltm","license"
"709461668618794334","Cómodo, acogedor y en el centro de la ciudad.",439875656,"María Eugenia",NA,"Retiro",-34.59446,-58.38659,"Entire home/apt",6144,3,14,2022-12-23,4,12,338,14,NA
"705772919609399829","Beautiful 1 bedroom apartment in Palermo",2017830,"Barbara",NA,"Palermo",-34.58682,-58.42367,"Entire home/apt",9005,1,16,2022-12-27,4.32,41,363,16,NA
"709470488426558141","Luminoso dos ambientes en Recoleta",7786587,"Maximiliano",NA,"Recoleta",-34.59475,-58.3946,"Entire home/apt",8810,7,1,2022-10-14,0.39,119,365,1,NA
"705784446559288855","Departamento lleno de luz y energía para disfrutar",45358074,"Patricia",NA,"Recoleta",-34.59539,-58.3889,"Entire home/apt",6167,3,5,2022-11-23,1.61,11,88,5,NA
"705791886011049098","Hermoso departamento para 10 personas en recoleta.",36438901,"Miguel Angel",NA,"Recoleta",-34.59416,-58.39465,"Entire home/apt",36195,5,0,NA,NA,9,0,0,NA
"705800065573955720","Oro. Hermoso depto en el Botánico con Amenities.",465906079,"Gustavo Oscar",NA,"Palermo",-34.57559,-58.42129,"Entire home/apt",9369,3,6,2022-12-09,1.68,1,360,6,NA
"709526093911571506","Nicaragua Apartment IIX - Palermo Hollywood",137667992,"Valeria",NA,"Palermo",-34.5791,-58.43359,"Entire home/apt",13089,5,6,2022-12-08,2.54,61,71,6,NA
"709531102492970180","Hermoso departamento en Palermo. Zona estratégica",217403828,"Mailen",NA,"Palermo",-34.57426,-58.44049,"Entire home/apt",10219,5,7,2022-12-07,3.23,5,75,7,NA
"709550513425473345","Hermoso Studio en complejo residencial - Palermo",137667992,"Valeria",NA,"Palermo",-34.58053,-58.4295,"Entire home/apt",6671,2,14,2022-12-12,5.12,61,71,14,NA
"705839691937324062","Hermoso e ideal para sentirse como en casa.",65958409,"Marcelino",NA,"Retiro",-34.5985,-58.37299,"Entire home/apt",16109,1,0,NA,NA,1,58,0,NA
"709558680969528441","Solerte Art Studios IIC - Palermo Hollywood",137667992,"Valeria",NA,"Palermo",-34.57915,-58.43344,"Entire home/apt",5978,2,9,2022-12-09,3.91,61,45,9,NA
"709563507218759262","Recoleta. Great location own terrace and Barbacue",17922601,"Veronica Alejandra",NA,"Recoleta",-34.5885,-58.40547,"Entire home/apt",17996,3,3,2022-12-01,1.45,18,333,3,NA
"709567133318651093","602 Monoambiente muy luminoso en Belgrano",450280697,"Gabriela",NA,"Belgrano",-34.55541,-58.45765,"Entire home/apt",7929,2,12,2022-12-16,3.56,19,341,12,NA
"705846580258339545","Fabuloso Departamento en Palermo",223927470,"Antonio",NA,"Palermo",-34.5837893,-58.4419196,"Entire home/apt",6695,2,5,2022-11-20,1.76,1,209,5,NA
"709567477652203702","Soler Art Studio IID - Palermo Hollywood",137667992,"Valeria",NA,"Palermo",-34.58064,-58.43515,"Entire home/apt",6368,2,10,2022-12-05,3.75,61,73,10,NA
"709573853558900426","Soler Art Studios IIA - Palermo Hollywood",137667992,"Valeria",NA,"Palermo",-34.58083,-58.4338,"Entire home/apt",6180,2,8,2022-12-13,2.93,61,66,8,NA
"705846976377471022","1.Departamento en Palermo con terraza y parrilla.",477567438,"Monica Beatriz",NA,"Palermo",-34.58351,-58.4252,"Entire home/apt",8458,3,5,2022-12-04,2.08,2,364,5,NA
"709576682105436250","Soler Art Studios ID - Palermo Hollywood",137667992,"Valeria",NA,"Palermo",-34.58028,-58.43507,"Entire home/apt",6028,2,5,2022-12-11,1.97,61,1,5,NA
"709578961973576990","Soler Art Studios IIIC - Palermo Hollywood",137667992,"Valeria",NA,"Palermo",-34.58042,-58.43308,"Entire home/apt",6746,2,10,2022-12-08,3.41,61,65,10,NA
"709585388712643283","Soler Art Studios III B - Palermo Hollywood",137667992,"Valeria",NA,"Palermo",-34.5789,-58.43487,"Entire home/apt",6923,2,7,2022-12-10,2.76,61,60,7,NA
"705093920992998342","Ideal Apartment in the Heart of Palermo",134231947,"Julio",NA,"Palermo",-34.58316,-58.42205,"Entire home/apt",7953,3,19,2022-12-20,5.23,16,332,19,NA
"705095710119932883","Guatemala Studio – Teal Horizon",133920434,"Sylvia",NA,"Palermo",-34.5835771,-58.4276305,"Entire home/apt",8810,10,4,2022-12-03,1.45,26,64,4,NA
"705095791645116470","Salguero Joy | Comfy 1 Bedroom in Palermo Chico",669759,"Oasis Collections",NA,"Palermo",-34.58142,-58.40964,"Entire home/apt",23106,7,0,NA,NA,31,2,0,NA
"705870746430844982","2.Departamento en Palermo con terraza y parrilla.",477567438,"Monica Beatriz",NA,"Palermo",-34.58389,-58.42517,"Entire home/apt",9369,3,6,2022-11-24,1.73,2,364,6,NA
"705113684826725372","Amplio departamento con 3 dormitorios",412506828,"Juan Fernando",NA,"San Nicolas",-34.6013495,-58.3783878,"Entire home/apt",6937,1,2,2022-12-11,2,7,112,2,NA
"709588013826004480","402 Monoambiente muy luminoso en Belgrano",450280697,"Gabriela",NA,"Belgrano",-34.55682,-58.45884,"Entire home/apt",7929,2,2,2022-12-23,2,19,302,2,NA
"705931464670217539","Fully furnished apartment in best area",48793301,"Enzo",NA,"Palermo",-34.58807,-58.42394,"Entire home/apt",4934,14,2,2022-11-22,0.82,3,337,2,NA
"709596076013938449","Hermoso departamento en el barrio de Cañitas",229698257,"Tatiana",NA,"Palermo",-34.56756,-58.43625,"Entire home/apt",4000,90,0,NA,NA,1,358,0,NA
"709611185334918560","Moderno Apart con exclusiva terraza",435970371,"Mybelo",NA,"Villa Urquiza",-34.56663,-58.47936,"Entire home/apt",11805,7,1,2022-11-15,0.67,37,149,1,NA
"705113721096761687","Beatiful and luxury apartment in Puerto Madero",439875656,"María Eugenia",NA,"Puerto Madero",-34.61202,-58.36234,"Entire home/apt",19617,3,12,2022-12-28,4.09,12,206,12,NA
"705121107085101065","Muy linda vista +parilla y terraza prop +pileta j1",13558868,"Juan Bautista",NA,"Belgrano",-34.5633318,-58.4629433,"Entire home/apt",10572,2,8,2022-11-12,2.55,36,310,8,NA
"705947775295793300","gran ubicacion, a una cuadra del subte, Belgrano",7786587,"Maximiliano",NA,"Belgrano",-34.554877,-58.4611371,"Entire home/apt",7929,7,1,2022-11-24,0.83,119,365,1,NA
"705146069291574828","Sobre Av.Rivadavia,hasta 4 personas, WIFI,luminoso",310680579,"Valeria",NA,"Balvanera",-34.6105376,-58.4085048,"Entire home/apt",7048,2,6,2022-11-08,1.76,2,353,6,NA
"709612039089388949","Hermoso departamento a estrenar en Palermo Queens!",154700010,"Daniel",NA,"Villa Crespo",-34.59303,-58.44038,"Entire home/apt",5638,1,12,2022-12-13,3.56,1,115,12,NA
"705950916763337945","Confortable departamento en el centro de la ciudad",439875656,"María Eugenia",NA,"Balvanera",-34.60921,-58.39539,"Entire home/apt",5386,3,6,2022-11-26,1.67,12,341,6,NA
"709619189271075807","Departamento, totalmente amoblado, con jacuzzi.",476262502,"Elsa",NA,"Recoleta",-34.5862216,-58.4048973,"Entire home/apt",12686,1,4,2022-11-06,1.33,1,362,4,NA
"709620216118542386","Luminoso monoambiente con balcón en Palermo",433962346,"Valentina",NA,"Palermo",-34.58526,-58.43519,"Entire home/apt",22571,1,1,2022-09-25,0.31,2,95,1,NA
"705147661622697500","Habitación doble en departamento compartido",433500047,"Lidia",NA,"San Cristobal",-34.61927,-58.39928,"Private room",3876,1,1,2022-11-10,0.6,2,365,1,NA
"706282723577312936","Increíble Duplex p/4 pax 2 baños Palermo Hollywood",17922601,"Veronica Alejandra",NA,"Palermo",-34.57727,-58.43202,"Entire home/apt",26429,1,15,2022-12-15,4.25,18,348,15,NA
"706285019336626204","1-bedroom modern apartment with 24h Security, Pool",104240057,"Richard",NA,"Almagro",-34.6027718,-58.4278727,"Entire home/apt",5000,30,0,NA,NA,1,365,0,NA
"705168669597852299","Hermoso Ph en la mejor zona de Villa Urquiza",51699880,"Lorena",NA,"Villa Urquiza",-34.57848,-58.49212,"Entire home/apt",6167,3,2,2022-12-11,0.63,59,67,2,NA
"709642480472159674","Casa Gecos Centro geográfico de la Capital federal",276708140,"Ezequiel",NA,"Caballito",-34.61254,-58.44274,"Shared room",4872,1,0,NA,NA,1,90,0,NA
"706316989294714547","Experiencia Templo ROCA",161559109,"Juan",NA,"Villa Crespo",-34.60155,-58.44116,"Private room",2643,1,5,2022-12-19,1.4,18,346,5,NA
"705198262853498591","Recoleta. Beautiful, spacious, bright and balcony!",25694574,"Arturo Blas",NA,"Recoleta",-34.5905822,-58.3887441,"Entire home/apt",8205,4,11,2022-12-12,3.06,11,364,11,NA
"705242239067670629","Amplio y moderno mono ambiente en las cañitas.",450612472,"Miguel",NA,"Palermo",-34.57159,-58.43314,"Entire home/apt",7400,1,9,2022-12-12,4.29,7,354,9,NA
"706324759787373157","Departamento en Belgrano cerca de subte y metrobus",477660411,"Maria Silvina",NA,"Belgrano",-34.56321,-58.46272,"Entire home/apt",8421,1,2,2022-11-11,1.11,1,364,2,NA
"705270601184890458","Hermoso departamento con patio en Recoleta",78924675,"Pablo",NA,"Recoleta",-34.59651,-58.39803,"Entire home/apt",4456,3,8,2022-12-25,2.22,1,79,8,NA
"709676890131531492","Increible Studio en la mejor zona de Buenos Aires",264091518,"Kevin",NA,"Retiro",-34.59782,-58.37722,"Entire home/apt",4868,3,2,2022-11-30,0.66,1,294,2,"excento"
"706334799517536289","Palermo - Lovely 1BR home near MALBA",74885919,"Be Local",NA,"Palermo",-34.5759988,-58.4061014,"Entire home/apt",8457,1,9,2022-12-11,3,72,90,9,NA
"709677172822218780","Best Confort - Cañitas",331183841,"Best",NA,"Palermo",-34.57366,-58.43103,"Entire home/apt",9691,2,1,2022-11-20,0.75,1,169,1,NA
"709961849651789002","Pasa tus dias en este comodo monoambiente",459557096,"Nomad",NA,"Retiro",-34.598,-58.37727,"Entire home/apt",3060,1,8,2022-11-14,2.2,46,181,8,NA
"706345791097209798","Luminoso y cómodo, 2 ambientes en Palermo, Bs As",75201178,"Carla",NA,"Palermo",-34.57316,-58.44172,"Entire home/apt",9857,2,3,2022-12-10,1.48,1,364,3,NA
"710025351135301993","III - Studio in Palermo w/ pool, gym and laundry!",56584002,"Pedro",NA,"Palermo",-34.58036,-58.42245,"Entire home/apt",10219,3,11,2022-12-21,3.17,12,339,11,NA
"705293601902086250","Loft amplio y renovado. Gran ubicación.",3345613,"Fernando",NA,"Colegiales",-34.5705869101728,-58.4463483095169,"Entire home/apt",7929,3,6,2022-11-26,1.67,2,28,6,NA
"706358541014200527","Luminoso y amplio apto zona céntrica Buenos Aires",225942975,"Stefano",NA,"San Nicolas",-34.6019,-58.39017,"Entire home/apt",7048,3,2,2022-11-29,0.74,5,316,2,NA
"710839409065889811","Habitación privada con pileta en Palermo (#1)",432627645,"Sofia",NA,"Palermo",-34.57886,-58.43537,"Private room",6167,1,30,2022-12-12,8.11,4,358,30,NA
"706364350805413735","Hermoso Loft Subdivisible 60m2 Nuñez Residencial",477670970,"Juan",NA,"Nuñez",-34.556067,-58.4711912,"Entire home/apt",8642,3,11,2022-12-07,3,1,358,11,"Excent"
"710902884291517973","Apartamento Estilo Francés Retiro 100mts2",476264096,"Juan Martin",NA,"San Nicolas",-34.59933,-58.37882,"Entire home/apt",9957,4,2,2022-09-15,0.55,2,0,2,NA
"710949208076086994","Sunny 2BR Apt. in Palermo Hollywood w/ Laundry",56584002,"Pedro",NA,"Palermo",-34.58703,-58.44016,"Entire home/apt",14901,3,14,2022-11-27,3.93,12,329,14,NA
"710025854901621921","Departamento en palermo con la mejor ubicación.",151237553,"Marcelo",NA,"Palermo",-34.5870516,-58.4120192,"Entire home/apt",5161,2,8,2022-12-20,3.87,1,345,8,NA
"706390670662628550","Palermo Hollywood : superbe appartement tt neuf!",4986026,"Heloise",NA,"Palermo",-34.5841,-58.44169,"Entire home/apt",7120,15,0,NA,NA,20,138,0,NA
"710045271313240833","Amplio y luminoso departamento en Av Libertador.",102259974,"Bianca",NA,"Nuñez",-34.53896,-58.46622,"Entire home/apt",8810,3,9,2022-12-23,2.97,26,64,9,NA
"710047348018499738","Brand new 1BR apartment in Palermo Hollywood",74885919,"Be Local",NA,"Palermo",-34.585553,-58.441248,"Entire home/apt",8582,1,10,2022-12-10,2.94,72,359,10,NA
"710081452401728245","Monoambiente muy luminoso en Palermo Hollywood",2017830,"Barbara",NA,"Palermo",-34.57705,-58.43936,"Entire home/apt",15681,2,10,2022-11-06,3,41,317,10,NA
"710965701725627904","Amazing Duplex at Best area Belgrano",10966956,"Vero Y Clara",NA,"Belgrano",-34.55379,-58.45327,"Entire home/apt",22024,1,0,NA,NA,75,365,0,NA
"710974033048901816","Great & Perfect Studio at Belgrano!",10966956,"Vero Y Clara",NA,"Belgrano",-34.55179,-58.4537,"Entire home/apt",16738,1,1,2022-11-05,0.55,75,365,1,NA
"706391627405626064","Hermoso Depto en Complejo Residencial con Piscina.",79256759,"Laura Emma",NA,"Belgrano",-34.55455,-58.45465,"Entire home/apt",13214,3,6,2022-12-18,2.81,1,285,6,NA
"710988999062151341","Luz natural, comodidad y piscina en Nuñez",478601788,"Miguel",NA,"Nuñez",-34.55362,-58.46574,"Entire home/apt",4474,7,8,2022-12-24,3.12,1,336,8,NA
"710993921001661423","Nuevo monoambiente en Palermo",423871820,"Nicolás",NA,"Palermo",-34.58099,-58.44128,"Entire home/apt",8810,15,0,NA,NA,1,365,0,NA
"710090321568169853","Depto. 2 ambientes con balcón luminoso c/ pileta",21427846,"Brico",NA,"Almagro",-34.60196,-58.41441,"Entire home/apt",7000,2,3,2022-12-20,0.86,25,84,3,NA
"706423319883096416","Spacious 1BR in Urquiza |Near Subte & Free Parking",477679695,"Christian",NA,"Villa Urquiza",-34.57366,-58.48044,"Entire home/apt",7048,3,0,NA,NA,1,118,0,NA
"710118042017521193","Modern apartment in Palermo Soho",45614689,"Alex",NA,"Villa Crespo",-34.5902923,-58.4364865,"Entire home/apt",7929,2,5,2022-12-19,2.83,3,327,5,NA
"710995784140718448","Coqueto depto. en pleno Cañitas - Campo de Polo!",33593764,"Gonzalo Germán",NA,"Palermo",-34.57315,-58.43109,"Entire home/apt",13618,2,1,2022-11-20,0.75,4,180,1,NA
"706427854379332356","Alquiler temporal verano gesell",477687860,"Juan",NA,"Villa Crespo",-34.59576,-58.42868,"Entire home/apt",16800,5,0,NA,NA,1,364,0,NA
"710171049610889799","Mi casa en Palermo",115006562,"Florencia",NA,"Palermo",-34.5780661,-58.4323618,"Entire home/apt",15890,7,0,NA,NA,1,0,0,NA
"706429651241792634","Palermo Soho Trendy Studio",251130690,"Walter Hernan",NA,"Palermo",-34.58179,-58.42831,"Entire home/apt",9414,2,2,2022-12-02,1.4,15,75,2,NA
"706454924103418974","La Chápelle | Bonjour BA",82531946,"Maria Laura",NA,"Recoleta",-34.59835,-58.39733,"Entire home/apt",12082,2,13,2022-12-10,4.38,3,352,13,NA
"710175934868059572","Luxury & New Aparment in Belgrano 1* C",62264611,"Andy",NA,"Belgrano",-34.56606,-58.45464,"Entire home/apt",7652,2,10,2022-12-23,2.83,9,21,10,NA
"711004059043607521","Moderno dpto con servicios de pileta ,parrilla",475373415,"Karina",NA,"Belgrano",-34.55392,-58.43512,"Entire home/apt",13592,1,0,NA,NA,1,85,0,NA
"711023862003581281","Espléndido y Moderno apartamento en San Telmo",61466821,"Mariano",NA,"Constitucion",-34.62094,-58.37939,"Entire home/apt",7643,2,3,2022-12-11,1.91,2,358,3,NA
"706463492433082636","Palermo Hollywood Apartment in Premium Building",17176898,"Alejandro & Josefina",NA,"Palermo",-34.5774723,-58.4391531,"Entire home/apt",13743,4,5,2022-12-15,1.92,1,275,5,NA
"711052999657508893","Hermoso departamento en Caballito-Primera Junta",51699880,"Lorena",NA,"Caballito",-34.62106,-58.43847,"Entire home/apt",6167,3,0,NA,NA,59,58,0,NA
"711088217901141671","Hermoso departamento en zona Abasto.",51699880,"Lorena",NA,"Balvanera",-34.6043,-58.40673,"Entire home/apt",6167,3,1,2022-09-18,0.29,59,84,1,NA
"710229199680764725","Charming Studio in Buenos Aires",475021371,"Silvina Paula",NA,"Almagro",-34.60039,-58.42294,"Entire home/apt",4782,3,6,2022-12-17,2.77,1,256,6,NA
"706517488524617764","Departamento luminoso en el corazón de PalermoSoho",47921644,"Alejandro",NA,"Palermo",-34.5876486913668,-58.4182122693115,"Entire home/apt",6292,2,21,2022-12-19,7.59,1,310,21,NA
"710257013302224043","Gran Monoambiente con balcón Flores. CABA",425835972,"Carlos Gustavo",NA,"Flores",-34.63055,-58.465,"Entire home/apt",4017,3,2,2022-11-28,1.3,7,336,2,NA
"711088248901994755","Hermoso departamento en la mejor zona de Almagro",51699880,"Lorena",NA,"Almagro",-34.60606,-58.4211,"Entire home/apt",5638,3,1,2022-09-20,0.3,59,30,1,NA
"711088496240239614","LUX Loft Mansion Botanico A",1021694,"Fliphaus",NA,"Palermo",-34.58297,-58.41786,"Entire home/apt",9943,1,6,2022-11-26,2.2,127,361,6,NA
"711088572012097102","LUX Loft Mansion Botanico B",1021694,"Fliphaus",NA,"Palermo",-34.58908,-58.42516,"Entire home/apt",9742,1,11,2022-12-21,4.02,127,356,11,NA
"711088657840965791","LUX Loft Mansion Botanico 'C'",1021694,"Fliphaus",NA,"Palermo",-34.58276,-58.41824,"Entire home/apt",10442,1,8,2022-12-18,2.93,127,359,8,NA
"711105629169620226","Hermoso departamento típo duplex en Caballito",51699880,"Lorena",NA,"Caballito",-34.60887,-58.44856,"Entire home/apt",5286,3,2,2022-12-25,1.62,59,83,2,NA
"706519402926017103","Cozy Apartment Palermo Cañitas",477711384,"Baez",NA,"Palermo",-34.5709776,-58.4326404,"Entire home/apt",8810,2,2,2022-11-26,0.58,1,90,2,NA
"710266096242479659","Dos ambientes en la mejor zona de Recoleta",478183886,"Gipi",NA,"Recoleta",-34.59256,-58.38971,"Entire home/apt",6494,3,6,2022-11-13,1.8,1,149,6,NA
"710274889356898915","SomosHost- Hermoso dept en Villa Urquiza- 1bedroom",314313889,"Somos Host",NA,"Villa Urquiza",-34.57243,-58.47816,"Entire home/apt",11453,14,1,2022-11-16,0.68,12,354,1,NA
"706541009780681153","Lovely 3 bedrooms condo in Nuñez",296536226,"Jimena",NA,"Nuñez",-34.5479816581956,-58.4660910269836,"Entire home/apt",14849,14,0,NA,NA,1,272,0,NA
"710295199480237344","II-Cozy 1BR Apt. in Palermo w/ pool, gym & laundry",56584002,"Pedro",NA,"Palermo",-34.58209,-58.42438,"Entire home/apt",13743,3,19,2022-12-28,5.18,12,41,19,NA
"711345258226279739","Impecable Studio en el corazón de Buenos Aires",23345233,"Martin",NA,"San Nicolas",-34.59967,-58.38855,"Entire home/apt",5638,1,0,NA,NA,1,362,0,NA
"706554472243992405","Depto. un dormitorio con full amenities en Cañitas",1028764,"Cecilia",NA,"Palermo",-34.57101,-58.43551,"Entire home/apt",17656,1,4,2022-12-04,1.15,108,150,4,NA
"706570311864995201","Monoambiente a estrenar en hermosa ubicacion",7786587,"Maximiliano",NA,"Nuñez",-34.5562,-58.46607,"Entire home/apt",7048,7,0,NA,NA,119,331,0,NA
"711404097406044286","Hermoso Studio con piscina y parrilla a estrenar",13536364,"Veronica",NA,"Palermo",-34.5709341,-58.43498,"Entire home/apt",11276,5,1,2022-10-26,0.46,2,118,1,NA
"710329629163112769","Monoambiente en Caballito para 2 personas",478171800,"Mirta Beatriz",NA,"Caballito",-34.6090335996087,-58.4430488583359,"Entire home/apt",5638,1,2,2022-11-18,0.67,1,275,2,NA
"706594743281155229","Studio de estilo francés en plena Recoleta",374424947,"Joaquin",NA,"Recoleta",-34.593544,-58.391728,"Entire home/apt",8306,4,12,2022-12-17,3.43,6,163,12,NA
"710493090479329116","Soler Art Studios IIID - Palermo Hollywood",137667992,"Valeria",NA,"Palermo",-34.58055,-58.43326,"Entire home/apt",6746,2,9,2022-12-07,3.29,61,68,9,NA
"706610920400597493","Cozy bright apartment near to Palermo",50518938,"Veronica",NA,"Almagro",-34.59902,-58.41337,"Entire home/apt",4429,2,16,2022-12-16,4.85,1,356,16,NA
"710498263330952312","Soler Art Studios IV A - Palermo Hollywood",137667992,"Valeria",NA,"Palermo",-34.57937,-58.4332,"Entire home/apt",6419,2,7,2022-12-15,3.04,61,60,7,NA
"706611653412811653","Cómodo departamento en Villa Urquiza con pileta.",110986289,"Pau",NA,"Villa Urquiza",-34.56958,-58.48492,"Entire home/apt",6709,1,10,2022-11-14,2.54,1,218,10,NA
"710503561425847162","Soler Art Studios IVC - Palermo Hollywood",137667992,"Valeria",NA,"Palermo",-34.58064,-58.43479,"Entire home/apt",6432,2,12,2022-12-20,4,61,67,12,NA
"710509683133795511","Soler Art Studios IVD - Palermo Hollywood",137667992,"Valeria",NA,"Palermo",-34.57863,-58.4351,"Entire home/apt",6419,2,5,2022-11-28,1.85,61,66,5,NA
"711413903629808826","Apartamento nuevo en torre con piscina en Palermo",478672095,"Daniel",NA,"Palermo",-34.5779,-58.4226,"Entire home/apt",9062,1,12,2022-12-21,3.4,1,343,12,NA
"711436957412934948","Torre nueva en Palermo con balcón y vista abierta",471898447,"Connie",NA,"Palermo",-34.591079,-58.4248939,"Entire home/apt",6872,1,9,2022-12-17,2.45,3,365,9,NA
"706623680248898333","Cozy & Beauty Matienzo",477735887,"Agustin",NA,"Palermo",-34.57436,-58.44135,"Entire home/apt",3792680,3,6,2022-11-12,1.65,1,68,6,NA
"710512771435891600","Soler Art Studios VA -Palermo Hollywood",137667992,"Valeria",NA,"Palermo",-34.57904,-58.43507,"Entire home/apt",6091,2,1,2022-12-14,1,61,73,1,NA
"710516485574956241","Soler Art Studios VB -Palermo Hollywood",137667992,"Valeria",NA,"Palermo",-34.58086,-58.43519,"Entire home/apt",6091,2,9,2022-12-05,3.38,61,67,9,NA
"706630255527243320","Hermoso depto en Flores con balcón y 2 cuartos",44168030,"Dana",NA,"Flores",-34.62865,-58.46154,"Entire home/apt",6354,2,12,2022-12-22,3.56,55,84,12,NA
"710519763258545717","Soler Art Studios VI A- Palermo Hollywood",137667992,"Valeria",NA,"Palermo",-34.58075,-58.4345,"Entire home/apt",6305,2,13,2022-12-13,4.38,61,71,13,NA
"706636520029267924","Departamento moderno con pileta y muy bien ubicado",182783736,"Tomas",NA,"Belgrano",-34.56126,-58.4667,"Entire home/apt",6167,3,0,NA,NA,3,365,0,NA
"710525354224953573","Soler Art Studio VIB - Palermo Hollywood",137667992,"Valeria",NA,"Palermo",-34.57908,-58.43538,"Entire home/apt",6292,2,10,2022-11-24,3.7,61,72,10,NA
"710531541871365590","Soler Art Studios VIIB - Palermo Hollywood",137667992,"Valeria",NA,"Palermo",-34.57989,-58.43533,"Entire home/apt",5775,2,13,2022-12-13,4.38,61,56,13,NA
"711448073893364109","Beatiful apartment in Belgrano",152710201,"Karen",NA,"Belgrano",-34.5558808,-58.45628,"Entire home/apt",7150,2,13,2022-12-10,4.81,1,363,13,NA
"706648797236466370","Completo departamento,  ""ubicado cerca de todo""",472496431,"Alvaro",NA,"San Nicolas",-34.6019235,-58.3718914,"Entire home/apt",7300,2,3,2022-12-22,3,2,212,3,NA
"710647052279036153","Soler Art Studios VI C- Palermo Hollywood",137667992,"Valeria",NA,"Palermo",-34.58079,-58.43453,"Entire home/apt",5775,2,3,2022-11-14,1.1,61,73,3,NA
"706661249021687173","Un lugar de confort en el corazón de Buenos Aires",477742362,"Bernardo",NA,"San Nicolas",-34.60401,-58.39096,"Entire home/apt",6086,1,14,2022-12-25,5.32,1,278,14,NA
"710653859492370515","Superb City View Luxury ModernTower Full Amenities",132838002,"Pablo",NA,"Palermo",-34.57959,-58.40731,"Entire home/apt",17896,7,0,NA,NA,84,88,0,NA
"711466256844088348","Beautiful Apartment in Palermo Chico, Bulnes",258577967,"Carolina",NA,"Palermo",-34.58277,-58.40688,"Entire home/apt",14247,3,5,2022-11-07,1.55,22,20,5,NA
"706750208675463223","Rare Find! Cozy quiet Loft w Patio Pool & Security",161902,"Gustavo",NA,"Recoleta",-34.5968162,-58.4083381,"Entire home/apt",7929,3,3,2022-11-09,1.43,28,250,3,NA
"711554887737747757","Palermo Cañitas, hermoso con patio",40998279,"Ezequiel",NA,"Palermo",-34.565586,-58.43483,"Entire home/apt",6872,3,6,2022-11-28,1.88,1,336,6,NA
"710656934261475960","Soler Art Studios VI D - Palermo Hollywood",137667992,"Valeria",NA,"Palermo",-34.58065,-58.43523,"Entire home/apt",5763,2,12,2022-12-09,4.09,61,54,12,NA
"706966300824597418","Tranquilo y cálido departamento en Saavedra",87736783,"Laura",NA,"Saavedra",-34.55541,-58.49356,"Entire home/apt",NA,4,6,2022-11-30,1.86,2,325,6,NA
"710662198831259838","Soler Art Studios VD - Palermo Hollywood",137667992,"Valeria",NA,"Palermo",-34.57878,-58.43512,"Entire home/apt",6128,2,5,2022-10-30,1.39,61,0,5,NA
"706999333005593869","Confortable departamento en Recoleta",469889878,"Martin",NA,"Recoleta",-34.59077,-58.40401,"Entire home/apt",6167,3,6,2022-12-21,2.12,3,248,6,NA
"711585983184725531","Exclusivo departamento con terraza propia Palermo",478713864,"Yamila Celeste",NA,"Palermo",-34.5949318,-58.4219281,"Entire home/apt",15857,3,6,2022-12-21,2.95,1,343,6,NA
"707007612892937080","Charming studio w/lovely view at the heart of BA",70957004,"Marcela Haydee",NA,"Villa Crespo",-34.5972085898337,-58.4480950981379,"Entire home/apt",8457,1,13,2022-12-04,4.81,1,365,13,NA
"711603176562622084","Hermoso Departamento Equipado, Amoblado en Almagro",474120753,"Gabriel",NA,"Almagro",-34.60469,-58.41634,"Entire home/apt",5286,2,0,NA,NA,1,270,0,NA
"710662372028283699","Beautiful and comfortable apartment in Recoleta",147415451,"Nicolas",NA,"Recoleta",-34.5871399948831,-58.4055628353821,"Entire home/apt",7224,3,6,2022-11-20,2.02,1,291,6,NA
"707033677792195357","Hermoso departamento en el mejor lugar de Palermo",358007800,"Patricio",NA,"Palermo",-34.5887388,-58.4123451,"Entire home/apt",8600,3,3,2022-11-16,1.08,8,351,3,NA
"710673916548683903","Soler Art Studio VII D- Palermo Hollywood",137667992,"Valeria",NA,"Palermo",-34.57854,-58.43457,"Entire home/apt",6042,2,7,2022-12-10,2.39,61,62,7,NA
"710679795037703591","Soler Art Studios VIIC - Palermo Hollywood",137667992,"Valeria",NA,"Palermo",-34.57869,-58.43491,"Entire home/apt",5763,2,7,2022-12-11,4.04,61,73,7,NA
"711611441700514077","Beautiful studio in the heart of Palermo",134231947,"Julio",NA,"Palermo",-34.58107,-58.42039,"Entire home/apt",4858,3,10,2022-12-19,3.49,16,299,10,NA
"707035766632116500","Luminoso Studio. 2pax @Palermo Chico",57607168,"Ricardo",NA,"Palermo",-34.58308,-58.40853,"Entire home/apt",7929,7,1,2022-12-12,1,2,301,1,NA
"711638281939717390","SomosHost - best city view - Fancy 2Bed in Palermo",314313889,"Somos Host",NA,"Palermo",-34.58218,-58.42972,"Entire home/apt",27435,21,1,2022-11-12,0.63,12,309,1,NA
"710680779677386992","Habitación y baño privados en Almagro.",62409737,"Barbie",NA,"Almagro",-34.61791,-58.42185,"Private room",3876,1,0,NA,NA,3,364,0,NA
"707081995544028403","Hermoso y céntrico monoambiente",459557096,"Nomad",NA,"Retiro",-34.59676,-58.37701,"Entire home/apt",3513,1,11,2022-12-03,3.11,46,170,11,NA
"710687627360290527","Soler Art Studios C - Palermo Hollywood",137667992,"Valeria",NA,"Palermo",-34.58062,-58.43342,"Entire home/apt",6557,2,5,2022-12-12,1.83,61,73,5,NA
